,Unnamed: 0,Unnamed: 0.1,frequency,isPartial,search_term,geo_code
10571,10571,2012-09-01 00:00:00,33,False,The Book of Mormon,US-TX-623
10572,10572,2012-10-01 00:00:00,29,False,The Book of Mormon,US-TX-623
10573,10573,2012-11-01 00:00:00,22,False,The Book of Mormon,US-TX-623
10574,10574,2012-12-01 00:00:00,24,False,The Book of Mormon,US-TX-623
10575,10575,2013-01-01 00:00:00,27,False,The Book of Mormon,US-TX-623
10576,10576,2013-02-01 00:00:00,19,False,The Book of Mormon,US-TX-623
10577,10577,2013-03-01 00:00:00,21,False,The Book of Mormon,US-TX-623
10578,10578,2013-04-01 00:00:00,34,False,The Book of Mormon,US-TX-623
10579,10579,2013-05-01 00:00:00,19,False,The Book of Mormon,US-TX-623
10580,10580,2013-06-01 00:00:00,43,False,The Book of Mormon,US-TX-623
10581,10581,2013-07-01 00:00:00,26,False,The Book of Mormon,US-TX-623
10582,10582,2013-08-01 00:00:00,55,False,The Book of Mormon,US-TX-623
10583,10583,2013-09-01 00:00:00,37,False,The Book of Mormon,US-TX-623
10584,10584,2013-10-01 00:00:00,23,False,The Book of Mormon,US-TX-623
10585,10585,2013-11-01 00:00:00,21,False,The Book of Mormon,US-TX-623
10586,10586,2013-12-01 00:00:00,16,False,The Book of Mormon,US-TX-623
10587,10587,2014-01-01 00:00:00,11,False,The Book of Mormon,US-TX-623
10588,10588,2014-02-01 00:00:00,19,False,The Book of Mormon,US-TX-623
10589,10589,2014-03-01 00:00:00,28,False,The Book of Mormon,US-TX-623
10590,10590,2014-04-01 00:00:00,31,False,The Book of Mormon,US-TX-623
10591,10591,2014-05-01 00:00:00,14,False,The Book of Mormon,US-TX-623
10592,10592,2014-06-01 00:00:00,22,False,The Book of Mormon,US-TX-623
10593,10593,2014-07-01 00:00:00,27,False,The Book of Mormon,US-TX-623
10594,10594,2014-08-01 00:00:00,15,False,The Book of Mormon,US-TX-623
10595,10595,2014-09-01 00:00:00,18,False,The Book of Mormon,US-TX-623
10596,10596,2014-10-01 00:00:00,28,False,The Book of Mormon,US-TX-623
10597,10597,2014-11-01 00:00:00,28,False,The Book of Mormon,US-TX-623
10598,10598,2014-12-01 00:00:00,51,False,The Book of Mormon,US-TX-623
10599,10599,2015-01-01 00:00:00,46,False,The Book of Mormon,US-TX-623
10600,10600,2015-02-01 00:00:00,79,False,The Book of Mormon,US-TX-623
10601,10601,2015-03-01 00:00:00,15,False,The Book of Mormon,US-TX-623
10602,10602,2015-04-01 00:00:00,24,False,The Book of Mormon,US-TX-623
10603,10603,2015-05-01 00:00:00,22,False,The Book of Mormon,US-TX-623
10604,10604,2015-06-01 00:00:00,14,False,The Book of Mormon,US-TX-623
10605,10605,2015-07-01 00:00:00,16,False,The Book of Mormon,US-TX-623
10606,10606,2015-08-01 00:00:00,22,False,The Book of Mormon,US-TX-623
10607,10607,2015-09-01 00:00:00,16,False,The Book of Mormon,US-TX-623
10608,10608,2015-10-01 00:00:00,17,False,The Book of Mormon,US-TX-623
10609,10609,2015-11-01 00:00:00,25,False,The Book of Mormon,US-TX-623
10610,10610,2015-12-01 00:00:00,29,False,The Book of Mormon,US-TX-623
10611,10611,2016-01-01 00:00:00,14,False,The Book of Mormon,US-TX-623
10612,10612,2016-02-01 00:00:00,21,False,The Book of Mormon,US-TX-623
10613,10613,2016-03-01 00:00:00,9,False,The Book of Mormon,US-TX-623
10614,10614,2016-04-01 00:00:00,10,False,The Book of Mormon,US-TX-623
10615,10615,2016-05-01 00:00:00,25,False,The Book of Mormon,US-TX-623
10616,10616,2016-06-01 00:00:00,10,False,The Book of Mormon,US-TX-623
10617,10617,2016-07-01 00:00:00,12,False,The Book of Mormon,US-TX-623
10618,10618,2016-08-01 00:00:00,23,False,The Book of Mormon,US-TX-623
10619,10619,2016-09-01 00:00:00,16,False,The Book of Mormon,US-TX-623
10620,10620,2016-10-01 00:00:00,10,False,The Book of Mormon,US-TX-623
10621,10621,2016-11-01 00:00:00,17,False,The Book of Mormon,US-TX-623
10622,10622,2016-12-01 00:00:00,67,False,The Book of Mormon,US-TX-623
10623,10623,2017-01-01 00:00:00,26,False,The Book of Mormon,US-TX-623
10624,10624,2017-02-01 00:00:00,5,False,The Book of Mormon,US-TX-623
10625,10625,2017-03-01 00:00:00,19,False,The Book of Mormon,US-TX-623
10626,10626,2017-04-01 00:00:00,17,False,The Book of Mormon,US-TX-623
10627,10627,2017-05-01 00:00:00,16,False,The Book of Mormon,US-TX-623
10628,10628,2017-06-01 00:00:00,11,False,The Book of Mormon,US-TX-623
10629,10629,2017-07-01 00:00:00,10,False,The Book of Mormon,US-TX-623
10630,10630,2017-08-01 00:00:00,12,False,The Book of Mormon,US-TX-623
10631,10631,2017-09-01 00:00:00,11,False,The Book of Mormon,US-TX-623
10632,10632,2017-10-01 00:00:00,8,False,The Book of Mormon,US-TX-623
10633,10633,2017-11-01 00:00:00,16,False,The Book of Mormon,US-TX-623
10634,10634,2017-12-01 00:00:00,8,False,The Book of Mormon,US-TX-623
10635,10635,2018-01-01 00:00:00,12,False,The Book of Mormon,US-TX-623
10636,10636,2018-02-01 00:00:00,6,False,The Book of Mormon,US-TX-623
10637,10637,2018-03-01 00:00:00,7,False,The Book of Mormon,US-TX-623
10638,10638,2018-04-01 00:00:00,16,False,The Book of Mormon,US-TX-623
10639,10639,2018-05-01 00:00:00,13,False,The Book of Mormon,US-TX-623
10640,10640,2018-06-01 00:00:00,13,False,The Book of Mormon,US-TX-623
10641,10641,2018-07-01 00:00:00,7,False,The Book of Mormon,US-TX-623
10642,10642,2018-08-01 00:00:00,13,False,The Book of Mormon,US-TX-623
10643,10643,2018-09-01 00:00:00,12,False,The Book of Mormon,US-TX-623
10644,10644,2018-10-01 00:00:00,17,False,The Book of Mormon,US-TX-623
10645,10645,2018-11-01 00:00:00,15,False,The Book of Mormon,US-TX-623
10646,10646,2018-12-01 00:00:00,16,False,The Book of Mormon,US-TX-623
10647,10647,2019-01-01 00:00:00,53,False,The Book of Mormon,US-TX-623
10648,10648,2019-02-01 00:00:00,52,False,The Book of Mormon,US-TX-623
10649,10649,2019-03-01 00:00:00,12,False,The Book of Mormon,US-TX-623
10650,10650,2011-01-01 00:00:00,22,False,The Book of Mormon,US-TX-623
10651,10651,2011-02-01 00:00:00,20,False,The Book of Mormon,US-TX-623
10652,10652,2011-03-01 00:00:00,49,False,The Book of Mormon,US-TX-623
10653,10653,2011-04-01 00:00:00,24,False,The Book of Mormon,US-TX-623
10654,10654,2011-05-01 00:00:00,69,False,The Book of Mormon,US-TX-623
10655,10655,2011-06-01 00:00:00,100,False,The Book of Mormon,US-TX-623
10656,10656,2011-07-01 00:00:00,30,False,The Book of Mormon,US-TX-623
10657,10657,2011-08-01 00:00:00,17,False,The Book of Mormon,US-TX-623
10658,10658,2011-09-01 00:00:00,49,False,The Book of Mormon,US-TX-623
10659,10659,2011-10-01 00:00:00,67,False,The Book of Mormon,US-TX-623
10660,10660,2011-11-01 00:00:00,30,False,The Book of Mormon,US-TX-623
10661,10661,2011-12-01 00:00:00,32,False,The Book of Mormon,US-TX-623
10662,10662,2012-01-01 00:00:00,31,False,The Book of Mormon,US-TX-623
10663,10663,2012-02-01 00:00:00,14,False,The Book of Mormon,US-TX-623
10664,10664,2012-03-01 00:00:00,41,False,The Book of Mormon,US-TX-623
10665,10665,2012-04-01 00:00:00,11,False,The Book of Mormon,US-TX-623
10666,10666,2012-05-01 00:00:00,13,False,The Book of Mormon,US-TX-623
10667,10667,2012-06-01 00:00:00,18,False,The Book of Mormon,US-TX-623
10668,10668,2012-07-01 00:00:00,29,False,The Book of Mormon,US-TX-623
10669,10669,2012-08-01 00:00:00,21,False,The Book of Mormon,US-TX-623
10670,10670,2012-09-01 00:00:00,34,False,The Book of Mormon,US-TX-623
10671,10671,2012-10-01 00:00:00,35,False,The Book of Mormon,US-TX-623
10672,10672,2012-11-01 00:00:00,29,False,The Book of Mormon,US-TX-623
10673,10673,2012-12-01 00:00:00,40,False,The Book of Mormon,US-TX-623
10674,10674,2013-01-01 00:00:00,23,False,The Book of Mormon,US-TX-623
10675,10675,2013-02-01 00:00:00,31,False,The Book of Mormon,US-TX-623
10676,10676,2013-03-01 00:00:00,25,False,The Book of Mormon,US-TX-623
10677,10677,2013-04-01 00:00:00,35,False,The Book of Mormon,US-TX-623
10678,10678,2013-05-01 00:00:00,20,False,The Book of Mormon,US-TX-623
10679,10679,2013-06-01 00:00:00,50,False,The Book of Mormon,US-TX-623
10680,10680,2013-07-01 00:00:00,32,False,The Book of Mormon,US-TX-623
10681,10681,2013-08-01 00:00:00,82,False,The Book of Mormon,US-TX-623
10682,10682,2013-09-01 00:00:00,41,False,The Book of Mormon,US-TX-623
10683,10683,2013-10-01 00:00:00,17,False,The Book of Mormon,US-TX-623
10684,10684,2013-11-01 00:00:00,12,False,The Book of Mormon,US-TX-623
10685,10685,2013-12-01 00:00:00,16,False,The Book of Mormon,US-TX-623
10686,10686,2014-01-01 00:00:00,26,False,The Book of Mormon,US-TX-623
10687,10687,2014-02-01 00:00:00,20,False,The Book of Mormon,US-TX-623
10688,10688,2014-03-01 00:00:00,38,False,The Book of Mormon,US-TX-623
10689,10689,2014-04-01 00:00:00,38,False,The Book of Mormon,US-TX-623
10690,10690,2014-05-01 00:00:00,18,False,The Book of Mormon,US-TX-623
10691,10691,2014-06-01 00:00:00,27,False,The Book of Mormon,US-TX-623
10692,10692,2014-07-01 00:00:00,28,False,The Book of Mormon,US-TX-623
10693,10693,2014-08-01 00:00:00,38,False,The Book of Mormon,US-TX-623
10694,10694,2014-09-01 00:00:00,22,False,The Book of Mormon,US-TX-623
10695,10695,2014-10-01 00:00:00,47,False,The Book of Mormon,US-TX-623
10696,10696,2014-11-01 00:00:00,16,False,The Book of Mormon,US-TX-623
10697,10697,2014-12-01 00:00:00,44,False,The Book of Mormon,US-TX-623
10698,10698,2015-01-01 00:00:00,37,False,The Book of Mormon,US-TX-623
10699,10699,2015-02-01 00:00:00,94,False,The Book of Mormon,US-TX-623
10700,10700,2015-03-01 00:00:00,6,False,The Book of Mormon,US-TX-623
10701,10701,2015-04-01 00:00:00,33,False,The Book of Mormon,US-TX-623
10702,10702,2015-05-01 00:00:00,21,False,The Book of Mormon,US-TX-623
10703,10703,2015-06-01 00:00:00,18,False,The Book of Mormon,US-TX-623
10704,10704,2015-07-01 00:00:00,19,False,The Book of Mormon,US-TX-623
10705,10705,2015-08-01 00:00:00,23,False,The Book of Mormon,US-TX-623
10706,10706,2015-09-01 00:00:00,34,False,The Book of Mormon,US-TX-623
10707,10707,2015-10-01 00:00:00,31,False,The Book of Mormon,US-TX-623
10708,10708,2015-11-01 00:00:00,30,False,The Book of Mormon,US-TX-623
10709,10709,2015-12-01 00:00:00,51,False,The Book of Mormon,US-TX-623
10710,10710,2016-01-01 00:00:00,21,False,The Book of Mormon,US-TX-623
10711,10711,2016-02-01 00:00:00,20,False,The Book of Mormon,US-TX-623
10712,10712,2016-03-01 00:00:00,22,False,The Book of Mormon,US-TX-623
10713,10713,2016-04-01 00:00:00,18,False,The Book of Mormon,US-TX-623
10714,10714,2016-05-01 00:00:00,15,False,The Book of Mormon,US-TX-623
10715,10715,2016-06-01 00:00:00,17,False,The Book of Mormon,US-TX-623
10716,10716,2016-07-01 00:00:00,17,False,The Book of Mormon,US-TX-623
10717,10717,2016-08-01 00:00:00,19,False,The Book of Mormon,US-TX-623
10718,10718,2016-09-01 00:00:00,11,False,The Book of Mormon,US-TX-623
10719,10719,2016-10-01 00:00:00,9,False,The Book of Mormon,US-TX-623
10720,10720,2016-11-01 00:00:00,44,False,The Book of Mormon,US-TX-623
10721,10721,2016-12-01 00:00:00,78,False,The Book of Mormon,US-TX-623
10722,10722,2017-01-01 00:00:00,27,False,The Book of Mormon,US-TX-623
10723,10723,2011-01-01 00:00:00,15,False,The Book of Mormon,US-PA-508
10724,10724,2011-02-01 00:00:00,15,False,The Book of Mormon,US-PA-508
10725,10725,2011-03-01 00:00:00,50,False,The Book of Mormon,US-PA-508
10726,10726,2011-04-01 00:00:00,21,False,The Book of Mormon,US-PA-508
10727,10727,2011-05-01 00:00:00,36,False,The Book of Mormon,US-PA-508
10728,10728,2011-06-01 00:00:00,87,False,The Book of Mormon,US-PA-508
10729,10729,2011-07-01 00:00:00,22,False,The Book of Mormon,US-PA-508
10730,10730,2011-08-01 00:00:00,24,False,The Book of Mormon,US-PA-508
10731,10731,2011-09-01 00:00:00,33,False,The Book of Mormon,US-PA-508
10732,10732,2011-10-01 00:00:00,27,False,The Book of Mormon,US-PA-508
10733,10733,2011-11-01 00:00:00,41,False,The Book of Mormon,US-PA-508
10734,10734,2011-12-01 00:00:00,27,False,The Book of Mormon,US-PA-508
10735,10735,2012-01-01 00:00:00,0,False,The Book of Mormon,US-PA-508
10736,10736,2012-02-01 00:00:00,26,False,The Book of Mormon,US-PA-508
10737,10737,2012-03-01 00:00:00,17,False,The Book of Mormon,US-PA-508
10738,10738,2012-04-01 00:00:00,26,False,The Book of Mormon,US-PA-508
10739,10739,2012-05-01 00:00:00,26,False,The Book of Mormon,US-PA-508
10740,10740,2012-06-01 00:00:00,14,False,The Book of Mormon,US-PA-508
10741,10741,2012-07-01 00:00:00,13,False,The Book of Mormon,US-PA-508
10742,10742,2012-08-01 00:00:00,17,False,The Book of Mormon,US-PA-508
10743,10743,2012-09-01 00:00:00,25,False,The Book of Mormon,US-PA-508
10744,10744,2012-10-01 00:00:00,56,False,The Book of Mormon,US-PA-508
10745,10745,2012-11-01 00:00:00,47,False,The Book of Mormon,US-PA-508
10746,10746,2012-12-01 00:00:00,52,False,The Book of Mormon,US-PA-508
10747,10747,2013-01-01 00:00:00,18,False,The Book of Mormon,US-PA-508
10748,10748,2013-02-01 00:00:00,21,False,The Book of Mormon,US-PA-508
10749,10749,2013-03-01 00:00:00,80,False,The Book of Mormon,US-PA-508
10750,10750,2013-04-01 00:00:00,62,False,The Book of Mormon,US-PA-508
10751,10751,2013-05-01 00:00:00,15,False,The Book of Mormon,US-PA-508
10752,10752,2013-06-01 00:00:00,22,False,The Book of Mormon,US-PA-508
10753,10753,2013-07-01 00:00:00,10,False,The Book of Mormon,US-PA-508
10754,10754,2013-08-01 00:00:00,20,False,The Book of Mormon,US-PA-508
10755,10755,2013-09-01 00:00:00,14,False,The Book of Mormon,US-PA-508
10756,10756,2013-10-01 00:00:00,22,False,The Book of Mormon,US-PA-508
10757,10757,2013-11-01 00:00:00,25,False,The Book of Mormon,US-PA-508
10758,10758,2013-12-01 00:00:00,16,False,The Book of Mormon,US-PA-508
10759,10759,2014-01-01 00:00:00,18,False,The Book of Mormon,US-PA-508
10760,10760,2014-02-01 00:00:00,19,False,The Book of Mormon,US-PA-508
10761,10761,2014-03-01 00:00:00,9,False,The Book of Mormon,US-PA-508
10762,10762,2014-04-01 00:00:00,25,False,The Book of Mormon,US-PA-508
10763,10763,2014-05-01 00:00:00,14,False,The Book of Mormon,US-PA-508
10764,10764,2014-06-01 00:00:00,16,False,The Book of Mormon,US-PA-508
10765,10765,2014-07-01 00:00:00,24,False,The Book of Mormon,US-PA-508
10766,10766,2014-08-01 00:00:00,35,False,The Book of Mormon,US-PA-508
10767,10767,2014-09-01 00:00:00,100,False,The Book of Mormon,US-PA-508
10768,10768,2014-10-01 00:00:00,45,False,The Book of Mormon,US-PA-508
10769,10769,2014-11-01 00:00:00,11,False,The Book of Mormon,US-PA-508
10770,10770,2014-12-01 00:00:00,22,False,The Book of Mormon,US-PA-508
10771,10771,2015-01-01 00:00:00,10,False,The Book of Mormon,US-PA-508
10772,10772,2015-02-01 00:00:00,0,False,The Book of Mormon,US-PA-508
10773,10773,2015-03-01 00:00:00,31,False,The Book of Mormon,US-PA-508
10774,10774,2015-04-01 00:00:00,11,False,The Book of Mormon,US-PA-508
10775,10775,2015-05-01 00:00:00,23,False,The Book of Mormon,US-PA-508
10776,10776,2015-06-01 00:00:00,12,False,The Book of Mormon,US-PA-508
10777,10777,2015-07-01 00:00:00,0,False,The Book of Mormon,US-PA-508
10778,10778,2015-08-01 00:00:00,12,False,The Book of Mormon,US-PA-508
10779,10779,2015-09-01 00:00:00,15,False,The Book of Mormon,US-PA-508
10780,10780,2015-10-01 00:00:00,26,False,The Book of Mormon,US-PA-508
10781,10781,2015-11-01 00:00:00,11,False,The Book of Mormon,US-PA-508
10782,10782,2015-12-01 00:00:00,11,False,The Book of Mormon,US-PA-508
10783,10783,2016-01-01 00:00:00,8,False,The Book of Mormon,US-PA-508
10784,10784,2016-02-01 00:00:00,8,False,The Book of Mormon,US-PA-508
10785,10785,2016-03-01 00:00:00,8,False,The Book of Mormon,US-PA-508
10786,10786,2016-04-01 00:00:00,13,False,The Book of Mormon,US-PA-508
10787,10787,2016-05-01 00:00:00,20,False,The Book of Mormon,US-PA-508
10788,10788,2016-06-01 00:00:00,21,False,The Book of Mormon,US-PA-508
10789,10789,2016-07-01 00:00:00,0,False,The Book of Mormon,US-PA-508
10790,10790,2016-08-01 00:00:00,8,False,The Book of Mormon,US-PA-508
10791,10791,2016-09-01 00:00:00,8,False,The Book of Mormon,US-PA-508
10792,10792,2016-10-01 00:00:00,8,False,The Book of Mormon,US-PA-508
10793,10793,2016-11-01 00:00:00,25,False,The Book of Mormon,US-PA-508
10794,10794,2016-12-01 00:00:00,22,False,The Book of Mormon,US-PA-508
10795,10795,2017-01-01 00:00:00,21,False,The Book of Mormon,US-PA-508
10796,10796,2017-02-01 00:00:00,52,False,The Book of Mormon,US-PA-508
10797,10797,2017-03-01 00:00:00,11,False,The Book of Mormon,US-PA-508
10798,10798,2017-04-01 00:00:00,21,False,The Book of Mormon,US-PA-508
10799,10799,2017-05-01 00:00:00,11,False,The Book of Mormon,US-PA-508
10800,10800,2017-06-01 00:00:00,8,False,The Book of Mormon,US-PA-508
10801,10801,2017-07-01 00:00:00,16,False,The Book of Mormon,US-PA-508
10802,10802,2017-08-01 00:00:00,11,False,The Book of Mormon,US-PA-508
10803,10803,2017-09-01 00:00:00,14,False,The Book of Mormon,US-PA-508
10804,10804,2017-10-01 00:00:00,14,False,The Book of Mormon,US-PA-508
10805,10805,2017-11-01 00:00:00,10,False,The Book of Mormon,US-PA-508
10806,10806,2017-12-01 00:00:00,14,False,The Book of Mormon,US-PA-508
10807,10807,2018-01-01 00:00:00,10,False,The Book of Mormon,US-PA-508
10808,10808,2018-02-01 00:00:00,0,False,The Book of Mormon,US-PA-508
10809,10809,2018-03-01 00:00:00,7,False,The Book of Mormon,US-PA-508
10810,10810,2018-04-01 00:00:00,14,False,The Book of Mormon,US-PA-508
10811,10811,2018-05-01 00:00:00,10,False,The Book of Mormon,US-PA-508
10812,10812,2018-06-01 00:00:00,7,False,The Book of Mormon,US-PA-508
10813,10813,2018-07-01 00:00:00,7,False,The Book of Mormon,US-PA-508
10814,10814,2018-08-01 00:00:00,10,False,The Book of Mormon,US-PA-508
10815,10815,2018-09-01 00:00:00,7,False,The Book of Mormon,US-PA-508
10816,10816,2018-10-01 00:00:00,20,False,The Book of Mormon,US-PA-508
10817,10817,2018-11-01 00:00:00,10,False,The Book of Mormon,US-PA-508
10818,10818,2018-12-01 00:00:00,27,False,The Book of Mormon,US-PA-508
10819,10819,2019-01-01 00:00:00,10,False,The Book of Mormon,US-PA-508
10820,10820,2019-02-01 00:00:00,18,False,The Book of Mormon,US-PA-508
10821,10821,2019-03-01 00:00:00,17,False,The Book of Mormon,US-PA-508
10822,10822,2019-04-01 00:00:00,56,False,The Book of Mormon,US-PA-508
10823,10823,2019-05-01 00:00:00,10,False,The Book of Mormon,US-PA-508
10824,10824,2011-01-01 00:00:00,13,False,The Book of Mormon,US-PA-508
10825,10825,2011-02-01 00:00:00,13,False,The Book of Mormon,US-PA-508
10826,10826,2011-03-01 00:00:00,24,False,The Book of Mormon,US-PA-508
10827,10827,2011-04-01 00:00:00,37,False,The Book of Mormon,US-PA-508
10828,10828,2011-05-01 00:00:00,48,False,The Book of Mormon,US-PA-508
10829,10829,2011-06-01 00:00:00,100,False,The Book of Mormon,US-PA-508
10830,10830,2011-07-01 00:00:00,26,False,The Book of Mormon,US-PA-508
10831,10831,2011-08-01 00:00:00,32,False,The Book of Mormon,US-PA-508
10832,10832,2011-09-01 00:00:00,25,False,The Book of Mormon,US-PA-508
10833,10833,2011-10-01 00:00:00,23,False,The Book of Mormon,US-PA-508
10834,10834,2011-11-01 00:00:00,24,False,The Book of Mormon,US-PA-508
10835,10835,2011-12-01 00:00:00,12,False,The Book of Mormon,US-PA-508
10836,10836,2012-01-01 00:00:00,11,False,The Book of Mormon,US-PA-508
10837,10837,2012-02-01 00:00:00,11,False,The Book of Mormon,US-PA-508
10838,10838,2012-03-01 00:00:00,22,False,The Book of Mormon,US-PA-508
10839,10839,2012-04-01 00:00:00,34,False,The Book of Mormon,US-PA-508
10840,10840,2012-05-01 00:00:00,17,False,The Book of Mormon,US-PA-508
10841,10841,2012-06-01 00:00:00,18,False,The Book of Mormon,US-PA-508
10842,10842,2012-07-01 00:00:00,22,False,The Book of Mormon,US-PA-508
10843,10843,2012-08-01 00:00:00,16,False,The Book of Mormon,US-PA-508
10844,10844,2012-09-01 00:00:00,11,False,The Book of Mormon,US-PA-508
10845,10845,2012-10-01 00:00:00,29,False,The Book of Mormon,US-PA-508
10846,10846,2012-11-01 00:00:00,15,False,The Book of Mormon,US-PA-508
10847,10847,2012-12-01 00:00:00,69,False,The Book of Mormon,US-PA-508
10848,10848,2013-01-01 00:00:00,29,False,The Book of Mormon,US-PA-508
10849,10849,2013-02-01 00:00:00,37,False,The Book of Mormon,US-PA-508
10850,10850,2013-03-01 00:00:00,63,False,The Book of Mormon,US-PA-508
10851,10851,2013-04-01 00:00:00,55,False,The Book of Mormon,US-PA-508
10852,10852,2013-05-01 00:00:00,9,False,The Book of Mormon,US-PA-508
10853,10853,2013-06-01 00:00:00,24,False,The Book of Mormon,US-PA-508
10854,10854,2013-07-01 00:00:00,9,False,The Book of Mormon,US-PA-508
10855,10855,2013-08-01 00:00:00,9,False,The Book of Mormon,US-PA-508
10856,10856,2013-09-01 00:00:00,8,False,The Book of Mormon,US-PA-508
10857,10857,2013-10-01 00:00:00,12,False,The Book of Mormon,US-PA-508
10858,10858,2013-11-01 00:00:00,17,False,The Book of Mormon,US-PA-508
10859,10859,2013-12-01 00:00:00,26,False,The Book of Mormon,US-PA-508
10860,10860,2014-01-01 00:00:00,12,False,The Book of Mormon,US-PA-508
10861,10861,2014-02-01 00:00:00,17,False,The Book of Mormon,US-PA-508
10862,10862,2014-03-01 00:00:00,16,False,The Book of Mormon,US-PA-508
10863,10863,2014-04-01 00:00:00,33,False,The Book of Mormon,US-PA-508
10864,10864,2014-05-01 00:00:00,18,False,The Book of Mormon,US-PA-508
10865,10865,2014-06-01 00:00:00,21,False,The Book of Mormon,US-PA-508
10866,10866,2014-07-01 00:00:00,41,False,The Book of Mormon,US-PA-508
10867,10867,2014-08-01 00:00:00,25,False,The Book of Mormon,US-PA-508
10868,10868,2014-09-01 00:00:00,61,False,The Book of Mormon,US-PA-508
10869,10869,2014-10-01 00:00:00,32,False,The Book of Mormon,US-PA-508
10870,10870,2014-11-01 00:00:00,10,False,The Book of Mormon,US-PA-508
10871,10871,2014-12-01 00:00:00,19,False,The Book of Mormon,US-PA-508
10872,10872,2015-01-01 00:00:00,9,False,The Book of Mormon,US-PA-508
10873,10873,2015-02-01 00:00:00,9,False,The Book of Mormon,US-PA-508
10874,10874,2015-03-01 00:00:00,14,False,The Book of Mormon,US-PA-508
10875,10875,2015-04-01 00:00:00,9,False,The Book of Mormon,US-PA-508
10876,10876,2015-05-01 00:00:00,20,False,The Book of Mormon,US-PA-508
10877,10877,2015-06-01 00:00:00,21,False,The Book of Mormon,US-PA-508
10878,10878,2015-07-01 00:00:00,0,False,The Book of Mormon,US-PA-508
10879,10879,2015-08-01 00:00:00,15,False,The Book of Mormon,US-PA-508
10880,10880,2015-09-01 00:00:00,19,False,The Book of Mormon,US-PA-508
10881,10881,2015-10-01 00:00:00,18,False,The Book of Mormon,US-PA-508
10882,10882,2015-11-01 00:00:00,10,False,The Book of Mormon,US-PA-508
10883,10883,2015-12-01 00:00:00,10,False,The Book of Mormon,US-PA-508
10884,10884,2016-01-01 00:00:00,7,False,The Book of Mormon,US-PA-508
10885,10885,2016-02-01 00:00:00,14,False,The Book of Mormon,US-PA-508
10886,10886,2016-03-01 00:00:00,7,False,The Book of Mormon,US-PA-508
10887,10887,2016-04-01 00:00:00,10,False,The Book of Mormon,US-PA-508
10888,10888,2016-05-01 00:00:00,14,False,The Book of Mormon,US-PA-508
10889,10889,2016-06-01 00:00:00,11,False,The Book of Mormon,US-PA-508
10890,10890,2016-07-01 00:00:00,7,False,The Book of Mormon,US-PA-508
10891,10891,2016-08-01 00:00:00,0,False,The Book of Mormon,US-PA-508
10892,10892,2016-09-01 00:00:00,10,False,The Book of Mormon,US-PA-508
10893,10893,2016-10-01 00:00:00,20,False,The Book of Mormon,US-PA-508
10894,10894,2016-11-01 00:00:00,33,False,The Book of Mormon,US-PA-508
10895,10895,2016-12-01 00:00:00,16,False,The Book of Mormon,US-PA-508
10896,10896,2017-01-01 00:00:00,15,False,The Book of Mormon,US-PA-508
10897,10897,2017-02-01 00:00:00,68,False,The Book of Mormon,US-PA-508
10898,10898,2017-03-01 00:00:00,14,False,The Book of Mormon,US-PA-508
10899,10899,2010-12-26 00:00:00,0,False,The Book of Mormon,US-PA-508
10900,10900,2011-01-02 00:00:00,0,False,The Book of Mormon,US-PA-508
10901,10901,2011-01-09 00:00:00,20,False,The Book of Mormon,US-PA-508
10902,10902,2011-01-16 00:00:00,0,False,The Book of Mormon,US-PA-508
10903,10903,2011-01-23 00:00:00,0,False,The Book of Mormon,US-PA-508
10904,10904,2011-01-30 00:00:00,0,False,The Book of Mormon,US-PA-508
10905,10905,2011-02-06 00:00:00,0,False,The Book of Mormon,US-PA-508
10906,10906,2011-02-13 00:00:00,0,False,The Book of Mormon,US-PA-508
10907,10907,2011-02-20 00:00:00,19,False,The Book of Mormon,US-PA-508
10908,10908,2011-02-27 00:00:00,38,False,The Book of Mormon,US-PA-508
10909,10909,2011-03-06 00:00:00,49,False,The Book of Mormon,US-PA-508
10910,10910,2011-03-13 00:00:00,20,False,The Book of Mormon,US-PA-508
10911,10911,2011-03-20 00:00:00,19,False,The Book of Mormon,US-PA-508
10912,10912,2011-03-27 00:00:00,18,False,The Book of Mormon,US-PA-508
10913,10913,2011-04-03 00:00:00,18,False,The Book of Mormon,US-PA-508
10914,10914,2011-04-10 00:00:00,37,False,The Book of Mormon,US-PA-508
10915,10915,2011-04-17 00:00:00,18,False,The Book of Mormon,US-PA-508
10916,10916,2011-04-24 00:00:00,19,False,The Book of Mormon,US-PA-508
10917,10917,2011-05-01 00:00:00,20,False,The Book of Mormon,US-PA-508
10918,10918,2011-05-08 00:00:00,22,False,The Book of Mormon,US-PA-508
10919,10919,2011-05-15 00:00:00,21,False,The Book of Mormon,US-PA-508
10920,10920,2011-05-22 00:00:00,22,False,The Book of Mormon,US-PA-508
10921,10921,2011-05-29 00:00:00,0,False,The Book of Mormon,US-PA-508
10922,10922,2011-06-05 00:00:00,67,False,The Book of Mormon,US-PA-508
10923,10923,2011-06-12 00:00:00,95,False,The Book of Mormon,US-PA-508
10924,10924,2011-06-19 00:00:00,22,False,The Book of Mormon,US-PA-508
10925,10925,2011-06-26 00:00:00,23,False,The Book of Mormon,US-PA-508
10926,10926,2011-07-03 00:00:00,25,False,The Book of Mormon,US-PA-508
10927,10927,2011-07-10 00:00:00,20,False,The Book of Mormon,US-PA-508
