,date,frequency,search_term,geo_code
16921,2015-05-10 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16922,2015-05-17 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16923,2015-05-24 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16924,2015-05-31 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16925,2015-06-07 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16926,2015-06-14 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16927,2015-06-21 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16928,2015-06-28 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16929,2015-07-05 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16930,2015-07-12 00:00:00,93,The Curious Incident of the Dog in the Night-Time,US-FL-539
16931,2015-07-19 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16932,2015-07-26 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16933,2015-08-02 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16934,2015-08-09 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16935,2015-08-16 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16936,2015-08-23 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16937,2015-08-30 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16938,2015-09-06 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16939,2015-09-13 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16940,2015-09-20 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16941,2015-09-27 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16942,2015-10-04 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16943,2015-10-11 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16944,2015-10-18 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16945,2015-10-25 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16946,2015-11-01 00:00:00,84,The Curious Incident of the Dog in the Night-Time,US-FL-539
16947,2015-11-08 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16948,2015-11-15 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16949,2015-11-22 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16950,2015-11-29 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16951,2015-12-06 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16952,2015-12-13 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16953,2015-12-20 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16954,2015-12-27 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16955,2016-01-03 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16956,2016-01-10 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16957,2016-01-17 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16958,2016-01-24 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16959,2016-01-31 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16960,2016-02-07 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16961,2016-02-14 00:00:00,65,The Curious Incident of the Dog in the Night-Time,US-FL-539
16962,2016-02-21 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16963,2016-02-28 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16964,2016-03-06 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16965,2016-03-13 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16966,2016-03-20 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16967,2016-03-27 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16968,2016-04-03 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16969,2016-04-10 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16970,2016-04-17 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16971,2016-04-24 00:00:00,63,The Curious Incident of the Dog in the Night-Time,US-FL-539
16972,2016-05-01 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16973,2016-05-08 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16974,2016-05-15 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16975,2016-05-22 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16976,2016-05-29 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16977,2016-06-05 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16978,2016-06-12 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16979,2016-06-19 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16980,2016-06-26 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16981,2016-07-03 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16982,2016-07-10 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16983,2016-07-17 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16984,2016-07-24 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16985,2016-07-31 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16986,2016-08-07 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16987,2016-08-14 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16988,2016-08-21 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16989,2016-08-28 00:00:00,65,The Curious Incident of the Dog in the Night-Time,US-FL-539
16990,2016-09-04 00:00:00,69,The Curious Incident of the Dog in the Night-Time,US-FL-539
16991,2016-09-11 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16992,2016-09-18 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16993,2016-09-25 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16994,2016-10-02 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16995,2016-10-09 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16996,2016-10-16 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16997,2016-10-23 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
16998,2016-10-30 00:00:00,67,The Curious Incident of the Dog in the Night-Time,US-FL-539
16999,2016-11-06 00:00:00,62,The Curious Incident of the Dog in the Night-Time,US-FL-539
17000,2016-11-13 00:00:00,65,The Curious Incident of the Dog in the Night-Time,US-FL-539
17001,2016-11-20 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
17002,2016-11-27 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
17003,2016-12-04 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
17004,2016-12-11 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-FL-539
17005,2014-07-06 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17006,2014-07-13 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17007,2014-07-20 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17008,2014-07-27 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17009,2014-08-03 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17010,2014-08-10 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17011,2014-08-17 00:00:00,47,The Curious Incident of the Dog in the Night-Time,US-IL-602
17012,2014-08-24 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17013,2014-08-31 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17014,2014-09-07 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17015,2014-09-14 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17016,2014-09-21 00:00:00,91,The Curious Incident of the Dog in the Night-Time,US-IL-602
17017,2014-09-28 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17018,2014-10-05 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17019,2014-10-12 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17020,2014-10-19 00:00:00,46,The Curious Incident of the Dog in the Night-Time,US-IL-602
17021,2014-10-26 00:00:00,49,The Curious Incident of the Dog in the Night-Time,US-IL-602
17022,2014-11-02 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17023,2014-11-09 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17024,2014-11-16 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17025,2014-11-23 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17026,2014-11-30 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17027,2014-12-07 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17028,2014-12-14 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17029,2014-12-21 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17030,2014-12-28 00:00:00,58,The Curious Incident of the Dog in the Night-Time,US-IL-602
17031,2015-01-04 00:00:00,100,The Curious Incident of the Dog in the Night-Time,US-IL-602
17032,2015-01-11 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17033,2015-01-18 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17034,2015-01-25 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17035,2015-02-01 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17036,2015-02-08 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17037,2015-02-15 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17038,2015-02-22 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17039,2015-03-01 00:00:00,51,The Curious Incident of the Dog in the Night-Time,US-IL-602
17040,2015-03-08 00:00:00,52,The Curious Incident of the Dog in the Night-Time,US-IL-602
17041,2015-03-15 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17042,2015-03-22 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17043,2015-03-29 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17044,2015-04-05 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17045,2015-04-12 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17046,2015-04-19 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17047,2015-04-26 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17048,2015-05-03 00:00:00,51,The Curious Incident of the Dog in the Night-Time,US-IL-602
17049,2015-05-10 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17050,2015-05-17 00:00:00,54,The Curious Incident of the Dog in the Night-Time,US-IL-602
17051,2015-05-24 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17052,2015-05-31 00:00:00,54,The Curious Incident of the Dog in the Night-Time,US-IL-602
17053,2015-06-07 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17054,2015-06-14 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17055,2015-06-21 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17056,2015-06-28 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17057,2015-07-05 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17058,2015-07-12 00:00:00,42,The Curious Incident of the Dog in the Night-Time,US-IL-602
17059,2015-07-19 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17060,2015-07-26 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17061,2015-08-02 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17062,2015-08-09 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17063,2015-08-16 00:00:00,61,The Curious Incident of the Dog in the Night-Time,US-IL-602
17064,2015-08-23 00:00:00,40,The Curious Incident of the Dog in the Night-Time,US-IL-602
17065,2015-08-30 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17066,2015-09-06 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17067,2015-09-13 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17068,2015-09-20 00:00:00,39,The Curious Incident of the Dog in the Night-Time,US-IL-602
17069,2015-09-27 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17070,2015-10-04 00:00:00,40,The Curious Incident of the Dog in the Night-Time,US-IL-602
17071,2015-10-11 00:00:00,41,The Curious Incident of the Dog in the Night-Time,US-IL-602
17072,2015-10-18 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17073,2015-10-25 00:00:00,42,The Curious Incident of the Dog in the Night-Time,US-IL-602
17074,2015-11-01 00:00:00,43,The Curious Incident of the Dog in the Night-Time,US-IL-602
17075,2015-11-08 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17076,2015-11-15 00:00:00,44,The Curious Incident of the Dog in the Night-Time,US-IL-602
17077,2015-11-22 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17078,2015-11-29 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17079,2015-12-06 00:00:00,44,The Curious Incident of the Dog in the Night-Time,US-IL-602
17080,2015-12-13 00:00:00,45,The Curious Incident of the Dog in the Night-Time,US-IL-602
17081,2015-12-20 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17082,2015-12-27 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17083,2016-01-03 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17084,2016-01-10 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17085,2016-01-17 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17086,2016-01-24 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17087,2016-01-31 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17088,2016-02-07 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17089,2016-02-14 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17090,2016-02-21 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17091,2016-02-28 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17092,2016-03-06 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17093,2016-03-13 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17094,2016-03-20 00:00:00,37,The Curious Incident of the Dog in the Night-Time,US-IL-602
17095,2016-03-27 00:00:00,36,The Curious Incident of the Dog in the Night-Time,US-IL-602
17096,2016-04-03 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17097,2016-04-10 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17098,2016-04-17 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17099,2016-04-24 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17100,2016-05-01 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17101,2016-05-08 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17102,2016-05-15 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17103,2016-05-22 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17104,2016-05-29 00:00:00,35,The Curious Incident of the Dog in the Night-Time,US-IL-602
17105,2016-06-05 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17106,2016-06-12 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17107,2016-06-19 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17108,2016-06-26 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17109,2016-07-03 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17110,2016-07-10 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17111,2016-07-17 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17112,2016-07-24 00:00:00,35,The Curious Incident of the Dog in the Night-Time,US-IL-602
17113,2016-07-31 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17114,2016-08-07 00:00:00,38,The Curious Incident of the Dog in the Night-Time,US-IL-602
17115,2016-08-14 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17116,2016-08-21 00:00:00,37,The Curious Incident of the Dog in the Night-Time,US-IL-602
17117,2016-08-28 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17118,2016-09-04 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17119,2016-09-11 00:00:00,35,The Curious Incident of the Dog in the Night-Time,US-IL-602
17120,2016-09-18 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17121,2016-09-25 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17122,2016-10-02 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17123,2016-10-09 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17124,2016-10-16 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17125,2016-10-23 00:00:00,33,The Curious Incident of the Dog in the Night-Time,US-IL-602
17126,2016-10-30 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17127,2016-11-06 00:00:00,31,The Curious Incident of the Dog in the Night-Time,US-IL-602
17128,2016-11-13 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17129,2016-11-20 00:00:00,34,The Curious Incident of the Dog in the Night-Time,US-IL-602
17130,2016-11-27 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17131,2016-12-04 00:00:00,63,The Curious Incident of the Dog in the Night-Time,US-IL-602
17132,2016-12-11 00:00:00,32,The Curious Incident of the Dog in the Night-Time,US-IL-602
17133,2016-12-18 00:00:00,34,The Curious Incident of the Dog in the Night-Time,US-IL-602
17134,2016-12-25 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17135,2017-01-01 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17136,2017-01-08 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17137,2017-01-15 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17138,2017-01-22 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-IL-602
17139,2014-07-06 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17140,2014-07-13 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17141,2014-07-20 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17142,2014-07-27 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17143,2014-08-03 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17144,2014-08-10 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17145,2014-08-17 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17146,2014-08-24 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17147,2014-08-31 00:00:00,37,The Curious Incident of the Dog in the Night-Time,US-CO-751
17148,2014-09-07 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17149,2014-09-14 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17150,2014-09-21 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17151,2014-09-28 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17152,2014-10-05 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17153,2014-10-12 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17154,2014-10-19 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17155,2014-10-26 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17156,2014-11-02 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17157,2014-11-09 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17158,2014-11-16 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17159,2014-11-23 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17160,2014-11-30 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17161,2014-12-07 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17162,2014-12-14 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17163,2014-12-21 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17164,2014-12-28 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17165,2015-01-04 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17166,2015-01-11 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17167,2015-01-18 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17168,2015-01-25 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17169,2015-02-01 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17170,2015-02-08 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17171,2015-02-15 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17172,2015-02-22 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17173,2015-03-01 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17174,2015-03-08 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17175,2015-03-15 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17176,2015-03-22 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17177,2015-03-29 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17178,2015-04-05 00:00:00,46,The Curious Incident of the Dog in the Night-Time,US-CO-751
17179,2015-04-12 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17180,2015-04-19 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17181,2015-04-26 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17182,2015-05-03 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17183,2015-05-10 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17184,2015-05-17 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17185,2015-05-24 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17186,2015-05-31 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17187,2015-06-07 00:00:00,100,The Curious Incident of the Dog in the Night-Time,US-CO-751
17188,2015-06-14 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17189,2015-06-21 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17190,2015-06-28 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17191,2015-07-05 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17192,2015-07-12 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17193,2015-07-19 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17194,2015-07-26 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17195,2015-08-02 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17196,2015-08-09 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17197,2015-08-16 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17198,2015-08-23 00:00:00,42,The Curious Incident of the Dog in the Night-Time,US-CO-751
17199,2015-08-30 00:00:00,41,The Curious Incident of the Dog in the Night-Time,US-CO-751
17200,2015-09-06 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17201,2015-09-13 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17202,2015-09-20 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17203,2015-09-27 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17204,2015-10-04 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17205,2015-10-11 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17206,2015-10-18 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17207,2015-10-25 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17208,2015-11-01 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17209,2015-11-08 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17210,2015-11-15 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17211,2015-11-22 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17212,2015-11-29 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17213,2015-12-06 00:00:00,41,The Curious Incident of the Dog in the Night-Time,US-CO-751
17214,2015-12-13 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17215,2015-12-20 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17216,2015-12-27 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17217,2016-01-03 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17218,2016-01-10 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17219,2016-01-17 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17220,2016-01-24 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17221,2016-01-31 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17222,2016-02-07 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17223,2016-02-14 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17224,2016-02-21 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17225,2016-02-28 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17226,2016-03-06 00:00:00,32,The Curious Incident of the Dog in the Night-Time,US-CO-751
17227,2016-03-13 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17228,2016-03-20 00:00:00,66,The Curious Incident of the Dog in the Night-Time,US-CO-751
17229,2016-03-27 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
17230,2016-04-03 00:00:00,0,The Curious Incident of the Dog in the Night-Time,US-CO-751
